,Count,Count,Count,Count,Count,Count,Count,Count,Count,Count
Document,Britain and the world,Business Environment,Chapter,Foreword from the Prime Minister,Grand Challenges,Ideas,Infrastructure,Introduction,People,Places
maximises,0,0,0,0,0,0,1,0,0,0
maximising,0,1,0,0,2,3,2,1,0,0
maximum,0,0,0,0,0,1,0,1,0,0
may,0,1,0,0,2,3,4,0,0,2
maynard,0,0,0,0,0,0,0,0,1,0
mayor,0,0,0,0,0,0,0,0,0,5
mayoral,0,1,0,0,0,0,0,0,3,5
mayors,0,1,0,0,1,0,1,0,1,6
mbits,0,0,0,0,0,0,3,0,0,0
mcgregor,0,0,0,0,0,0,0,0,1,0
mclaren,0,0,0,0,0,0,0,0,0,1
mcmillan,0,0,0,0,0,1,0,0,0,0
mean,0,1,0,0,0,0,0,4,6,1
meaning,0,0,0,0,0,1,0,0,1,0
meaningful,0,0,0,0,0,0,0,0,3,0
means,1,1,0,0,1,3,2,3,3,2
meant,0,0,0,0,0,0,0,1,1,0
meantime,0,0,0,0,0,0,1,0,0,0
meanwhile,0,0,0,0,0,0,1,0,0,0
measure,0,0,0,0,0,0,1,0,0,0
measurement,0,0,0,0,0,1,0,0,0,0
measures,0,1,0,0,2,4,13,1,7,2
measuring,1,0,0,0,0,0,0,0,0,0
mechanised,0,0,0,0,1,0,0,0,0,0
mechanism,0,0,0,0,0,0,1,0,0,0
mechanisms,0,0,0,0,0,1,0,2,0,0
media,0,2,0,0,0,0,0,0,0,0
medical,0,1,0,0,1,4,0,0,0,0
medicine,0,0,0,0,2,4,0,0,0,0
medium,0,7,0,0,0,1,2,1,1,0
meet,0,4,0,0,3,3,0,1,5,0
meeting,0,1,0,1,3,2,0,0,2,0
melton,0,0,0,0,0,0,1,0,0,0
member,0,1,0,0,0,3,1,0,0,0
members,0,1,0,0,0,1,0,0,0,0
membership,0,2,0,0,0,0,0,0,0,0
men,0,0,0,0,0,0,0,1,6,0
mental,0,0,0,0,0,0,0,0,1,0
mentally,0,0,0,0,0,0,0,0,1,0
mentoring,0,2,0,0,0,0,0,0,0,0
mergers,0,1,0,0,0,0,0,0,0,0
meridian,0,1,0,0,0,0,0,0,0,0
messaging,0,2,0,0,0,0,0,0,0,0
met,0,2,0,0,0,3,0,0,0,0
meters,0,0,0,0,1,0,1,0,0,0
methodologies,0,0,0,0,0,0,2,0,0,0
methodology,0,1,0,0,0,0,0,0,0,0
methods,0,0,0,0,0,1,1,0,0,0
metro,0,0,0,0,0,0,1,0,0,1
mex,0,0,0,0,0,1,0,0,0,0
micro,0,0,0,0,0,0,0,1,0,0
microbiomes,0,0,0,0,0,0,0,0,0,1
microchips,0,0,0,0,1,0,0,0,0,1
microcomputers,0,0,0,0,1,0,0,0,0,0
microelectronics,0,0,0,0,2,0,0,0,0,0
microscopy,0,0,0,0,0,1,0,0,0,0
mid,0,0,0,0,0,0,0,0,1,2
middling,0,0,0,0,0,0,0,0,1,0
midlands,0,1,0,0,1,1,5,0,3,13
might,0,2,0,0,0,0,1,0,1,1
migrant,0,0,0,0,0,0,0,0,1,0
migrants,0,1,0,0,0,0,0,0,0,0
migration,0,0,0,0,0,0,0,0,3,0
miles,0,0,0,0,0,0,1,0,0,0
million,0,6,0,0,0,5,5,0,9,4
millions,0,2,0,0,1,0,1,2,0,0
milton,0,1,0,0,0,0,0,1,0,4
mind,0,0,0,0,0,0,1,0,0,0
minded,0,0,0,0,0,0,0,0,0,1
minds,0,0,0,0,2,1,0,0,0,0
minimal,0,0,0,0,0,0,0,1,0,0
minimise,0,0,0,0,0,0,0,1,0,0
minimising,0,0,0,0,0,0,6,0,0,0
minimum,0,1,0,0,0,0,0,0,0,0
mining,0,0,0,0,0,0,1,0,0,0
minion,0,0,0,0,0,1,0,0,0,0
minister,0,3,0,3,0,0,0,1,1,1
ministerial,0,0,0,0,1,0,0,1,0,0
ministers,0,2,0,0,1,0,0,0,0,0
minority,0,0,0,0,0,0,0,0,9,0
minutes,0,2,0,0,0,0,0,0,0,0
mirror,0,0,0,0,0,0,0,0,1,0
mirrored,0,1,0,0,0,0,0,0,0,0
missed,0,0,0,0,0,1,0,0,0,0
missing,0,0,0,1,0,0,0,0,1,0
mission,0,0,0,1,1,3,1,0,0,0
missions,0,1,0,0,2,0,1,3,0,0
mistakes,0,0,0,0,0,0,0,1,0,0
mistreated,0,1,0,0,0,0,0,0,0,0
mix,0,2,0,0,0,0,0,0,0,0
mixed,0,0,0,0,0,1,0,0,0,0
mobile,0,3,0,0,0,2,4,0,0,0
mobility,0,0,0,1,13,2,3,1,1,0
model,0,2,0,0,0,0,1,0,6,0
modelling,0,0,0,0,0,1,0,0,0,0
models,0,1,0,0,10,1,3,0,1,0
modern,1,3,0,1,0,0,3,1,2,0
modernisation,0,0,0,0,1,0,0,0,0,0
modes,0,0,0,0,1,0,0,0,0,0
modules,0,1,0,0,0,0,0,0,0,0
moisture,0,0,0,0,1,0,0,0,0,0
moixa,0,0,0,0,0,0,1,0,0,0
molecular,0,1,0,0,0,1,0,0,0,0
moment,0,0,0,0,0,0,0,0,1,1
momentum,0,0,0,0,0,0,2,0,1,0
monetary,0,0,0,0,0,0,0,1,0,0
money,0,1,0,0,0,0,1,0,1,1
monitor,0,1,0,0,0,1,0,0,2,0
monitored,0,0,0,0,1,0,1,0,0,0
monitoring,0,0,0,0,0,0,1,0,0,0
monoclonal,0,0,0,0,0,1,0,0,0,0
monster,0,3,0,0,0,0,0,0,0,0
month,0,1,0,0,1,0,1,0,0,1
months,0,6,0,0,5,1,2,1,1,0
moorgate,0,0,0,0,0,0,1,0,0,0
moral,1,0,0,0,0,0,0,0,0,0
mothers,0,0,0,0,0,0,0,0,1,0
motivated,0,0,0,0,0,0,0,1,0,0
motive,0,0,0,0,0,0,0,1,0,0
motor,0,0,0,0,0,1,0,0,0,0
motors,0,0,0,0,0,0,0,0,0,1
motorway,0,0,0,0,0,0,1,0,0,0
move,0,0,0,0,11,0,2,2,2,2
moving,0,0,0,0,1,2,3,0,1,2
mowbray,0,0,0,0,0,0,1,0,0,0
mp,0,1,0,1,0,0,0,0,0,0
mri,0,0,0,0,0,1,0,0,0,0
msd,0,1,0,0,0,0,0,0,0,0
much,1,4,0,0,1,4,3,0,1,1
multi,0,1,0,0,0,0,0,0,0,1
multidisciplinary,0,0,0,0,0,1,0,0,0,0
multinational,0,2,0,0,0,0,0,0,0,0
multiple,0,1,0,0,0,0,1,0,0,0
must,2,8,0,3,19,3,7,12,2,1
muster,0,0,0,0,0,0,0,1,0,0
mutual,0,2,0,0,0,0,0,1,0,0
mw,0,0,0,0,0,1,0,0,0,0
nam,0,0,0,0,0,0,0,1,0,0
nanopore,0,0,0,0,0,1,0,0,0,0
narrow,0,0,0,0,0,0,3,0,1,0
narrows,0,0,0,0,0,0,0,0,1,0
nascent,0,0,0,0,1,0,0,0,0,0
nation,0,1,0,1,1,4,2,2,1,1
national,0,13,0,1,8,3,19,5,16,18
nationalising,0,1,0,0,0,0,0,0,0,0
nationally,0,3,0,0,0,0,0,0,1,1
nations,0,4,0,0,1,4,3,5,1,4
nationwide,0,0,0,0,1,0,0,0,0,0
natural,0,0,0,0,1,0,12,0,0,0
naturally,0,1,0,0,0,0,0,0,0,0
nature,0,1,0,0,0,0,2,1,1,1
navigate,0,1,0,0,0,0,0,0,1,0
navigation,0,0,0,0,0,1,0,0,0,0
near,0,0,0,1,0,0,0,2,2,0
nearly,0,2,0,0,1,0,0,1,1,0
necessarily,0,1,0,0,0,0,0,1,0,0
necessary,1,1,0,0,0,0,0,0,1,0
need,4,13,0,2,6,16,3,11,39,4
needed,0,3,0,1,3,2,2,0,3,5
needs,1,6,0,1,8,9,2,1,14,6
negative,0,1,0,0,0,1,2,0,0,0
negotiate,0,4,0,0,0,0,0,0,0,0
negotiation,0,1,0,0,0,0,1,0,0,0
negotiations,1,4,0,0,0,0,0,1,0,3
neither,0,0,0,0,0,1,0,0,0,0
net,0,0,0,0,1,0,0,0,0,0
netherlands,0,1,0,0,0,0,0,1,0,0
network,0,4,0,0,2,7,17,1,3,0
networks,0,1,0,0,0,3,10,0,0,1
neuroscience,0,0,0,0,0,0,0,0,0,1
neutral,0,0,0,0,0,0,1,0,0,0
neutrino,0,0,0,0,0,2,0,0,0,0
never,0,1,0,0,0,0,1,2,0,0
new,2,52,0,4,60,48,60,16,49,30
newcastle,0,0,0,0,0,0,0,0,0,1
newport,0,0,0,0,0,0,0,0,0,1
newton,0,0,0,0,0,1,0,0,0,0
next,0,8,0,0,7,9,14,2,6,7
nhs,0,6,0,0,2,0,0,0,0,1
nic,0,0,0,0,1,0,0,0,0,1
night,0,0,0,0,0,0,1,0,0,0
nihitat,0,0,0,0,0,0,0,1,0,0
nim,0,0,0,0,0,0,0,1,0,0
nimble,0,0,0,0,0,1,0,1,0,0
nimbly,0,0,0,0,1,0,0,0,0,0
nine,0,1,0,0,0,0,1,0,0,0
nissan,0,1,0,0,0,0,0,0,0,0
nld,0,0,0,0,0,1,0,0,0,0
nmite,0,0,0,0,0,0,0,0,4,0
nobel,0,0,0,0,0,2,0,0,0,0
non,0,3,0,0,0,3,0,0,5,0
noneea,0,1,0,0,0,0,0,0,0,0
nordisk,0,1,0,0,0,0,0,0,0,0
norfolk,0,0,0,0,0,0,0,0,0,2
north,0,4,0,0,2,5,4,0,3,14
northern,0,2,0,0,1,4,3,7,2,13
northwest,0,0,0,0,0,0,1,0,0,0
norway,0,1,0,0,0,0,0,0,0,0
norwich,0,0,0,0,0,0,0,0,0,3
notably,0,0,0,0,1,0,0,1,0,0
novasar,0,0,0,0,0,1,0,0,0,0
novel,0,1,0,0,0,2,0,0,0,0
november,0,1,0,0,0,0,0,0,0,1
novo,0,1,0,0,0,0,0,0,0,0
nquiringminds,0,0,0,0,0,3,0,0,0,0
nuclear,0,9,0,0,1,3,0,0,1,1
number,0,10,0,0,1,5,0,3,12,4
numbers,0,0,0,0,2,1,0,0,0,0
numeracy,0,0,0,0,0,0,0,0,5,0
nurse,0,0,0,0,0,1,1,0,0,0
nurture,0,0,0,1,0,0,0,0,0,0
nurtured,0,0,0,0,0,0,0,1,0,0
nuts,0,0,0,0,0,0,0,0,0,1
nzl,0,0,0,0,0,1,0,0,0,0
objective,0,1,0,0,0,0,0,1,0,0
objectives,0,6,0,0,0,0,10,0,0,1
obligation,0,0,0,0,1,0,0,0,0,0
obligations,1,0,0,0,0,0,0,0,0,0
ocado,0,0,0,0,2,0,0,0,0,0
occupation,0,0,0,0,0,0,0,0,1,0
occupational,0,0,0,0,0,0,0,0,1,0
occupations,0,0,0,0,0,0,0,0,4,0
ocean,0,0,0,0,0,1,1,0,0,0
oct,0,0,0,0,1,0,0,0,0,0
october,0,0,0,0,0,0,0,0,1,0
od,0,0,0,0,0,0,0,1,0,0
odds,0,1,0,0,0,0,0,0,0,0
oecd,0,5,0,0,1,5,2,0,4,0
ofcom,0,0,0,0,0,0,4,0,0,0
offer,0,6,0,0,1,0,5,0,7,1
offered,0,1,0,0,0,0,0,1,0,0
offering,0,1,0,0,0,0,0,0,3,0
offerings,0,1,0,0,0,0,0,0,0,0
offers,0,0,0,0,0,0,3,1,1,0
office,0,4,0,0,7,2,0,1,3,0
offices,0,0,0,0,0,1,0,0,0,1
official,0,0,0,0,0,1,0,0,0,0
officials,0,1,0,0,0,0,0,0,0,0
offshore,0,0,0,0,2,9,3,0,0,2
offsite,0,1,0,0,0,0,2,0,0,0
ofgem,0,0,0,0,1,0,0,0,0,0
ofs,0,0,0,0,0,0,0,0,5,0
ofsted,0,0,0,0,0,0,0,0,0,2
often,0,2,0,0,0,1,0,0,1,3
oil,0,0,0,0,1,0,2,0,0,5
old,0,0,0,0,1,0,0,1,2,0
older,0,0,0,0,11,2,0,1,1,0
olds,0,0,0,0,0,0,0,0,7,0
olympic,0,0,0,0,0,0,0,1,0,1
olympics,0,0,0,0,0,0,0,1,0,1
ommolor,0,0,0,0,0,0,0,1,0,0
one,3,21,0,2,12,8,9,7,10,4
ones,0,0,0,0,0,1,0,0,0,0
ongoing,0,5,0,0,0,0,0,0,0,1
online,0,2,0,0,2,0,0,0,1,0
ons,0,1,0,0,1,0,0,2,2,1
onshore,0,0,0,0,0,1,0,0,0,0
open,3,3,0,1,2,1,6,4,0,3
opened,0,0,0,0,0,0,0,0,0,1
openly,0,1,0,0,0,0,0,1,0,0
openness,0,0,0,1,0,0,0,0,0,0
operate,0,1,0,0,1,0,2,0,0,0
operated,0,0,0,0,1,0,1,0,0,0
operation,0,0,0,0,1,0,0,0,0,0
operations,0,3,0,0,0,1,1,0,0,1
operator,0,0,0,0,2,0,0,0,0,0
opportunities,3,22,0,2,14,10,12,10,13,12
opportunity,1,9,0,0,4,0,8,4,10,2
optics,0,0,0,0,0,1,0,0,0,0
optimise,0,0,0,0,0,1,0,0,0,0
optimises,0,0,0,0,0,0,1,0,0,0
optimising,0,0,0,0,0,1,0,0,0,0
optimistic,0,0,0,0,0,0,0,1,0,0
option,0,0,0,0,1,0,0,0,0,0
options,0,0,0,0,1,1,3,1,0,3
order,0,3,0,0,0,1,0,0,1,5
ordinated,0,1,0,0,0,0,0,0,1,0
ordinating,0,1,0,0,0,0,0,0,0,0
ordnance,0,0,0,0,0,0,1,0,0,1
organisation,0,2,0,0,0,3,0,1,1,2
organisations,0,3,0,1,0,7,0,0,6,0
organising,0,0,0,0,0,1,0,0,0,0
original,0,0,0,0,0,0,0,0,1,0
originators,0,1,0,0,0,0,0,0,0,0
os,0,0,0,0,0,0,3,0,0,0
others,0,1,0,1,1,0,0,1,3,1
otherwise,0,1,0,0,1,1,0,0,0,0
outcome,0,0,0,0,1,0,0,3,0,0
outcomes,0,2,0,0,1,5,1,0,6,2
outlined,0,0,0,0,1,0,0,0,1,0
outlines,0,0,0,0,0,0,2,0,0,0
outlook,0,0,0,0,0,0,2,0,1,0
outperform,0,0,0,0,0,0,0,0,1,0
output,0,0,0,0,0,0,0,3,0,1
outputs,0,0,0,0,0,1,0,0,0,0
outreach,0,0,0,0,0,0,0,0,1,0
outs,0,0,0,0,0,3,0,0,0,0
outside,0,1,0,0,0,0,1,2,1,4
outstanding,0,0,0,0,0,0,0,0,3,4
outward,1,1,0,0,0,0,1,0,1,0
overall,0,1,0,0,1,0,0,1,1,0
overarching,0,1,0,0,0,0,0,0,0,0
overcome,0,1,0,0,0,1,1,0,0,0
overhaul,0,0,0,0,0,1,0,0,0,0
overlapping,0,0,0,0,0,0,0,0,0,1
overlook,0,0,0,0,0,0,1,0,0,0
overnment,0,1,0,0,0,0,0,0,0,0
overseas,1,5,0,0,1,2,3,1,1,0
overseasowned,0,0,0,0,0,1,0,0,0,0
oversee,0,0,0,0,0,0,0,0,1,0
oversight,0,0,0,0,0,0,1,0,0,0
overview,0,0,0,0,0,0,0,1,0,0
overwhelmingly,0,0,0,0,0,0,0,1,0,0
owe,0,0,0,0,1,0,0,0,0,0
owned,0,0,0,0,0,0,1,0,0,0
ownership,0,0,0,0,1,0,0,0,0,0
oxford,0,2,0,0,0,1,0,1,0,4
oxfordshire,0,0,0,0,0,1,0,0,0,3
p,0,0,0,0,0,0,1,0,0,0
pace,0,1,0,1,0,0,1,0,0,0
package,0,0,0,0,1,0,4,0,0,0
page,0,1,0,0,0,0,0,0,0,0
paid,0,4,0,2,0,0,1,0,3,0
pancreatic,0,0,0,0,0,1,0,0,0,0
panel,0,1,0,0,0,0,0,0,2,0
panels,0,0,0,0,1,0,0,0,5,1
paper,2,38,0,3,16,19,21,19,18,15
par,0,0,0,0,0,0,0,0,1,0
parallel,0,0,0,0,0,1,0,0,0,0
paralympic,0,0,0,0,0,0,0,1,0,0
parameters,0,1,0,0,1,0,0,0,0,0
parents,0,0,0,0,0,0,0,0,4,0
paris,0,0,0,0,1,0,0,0,0,0
park,0,0,0,0,0,1,1,0,0,3
parliament,0,1,0,0,0,0,1,1,1,0
part,1,9,0,0,1,5,4,6,7,7
participants,1,0,0,0,0,0,0,0,1,0
participate,0,2,0,0,0,0,0,0,4,0
participating,1,0,0,0,0,0,0,0,0,0
participation,0,0,0,0,1,0,0,0,9,0
particular,0,5,0,0,1,2,1,2,5,3
particularly,0,2,0,0,0,1,3,0,2,0
parties,0,2,0,0,0,0,1,0,0,0
partly,0,0,0,0,0,1,0,0,1,0
partner,1,3,0,0,0,2,0,1,1,0
partnering,0,0,0,0,1,0,0,0,0,0
partners,0,2,0,0,1,2,2,2,0,13
partnership,2,16,0,3,7,4,4,6,6,13
partnerships,3,9,0,0,1,6,3,1,3,19
parts,0,4,0,1,0,0,5,2,3,4
pass,0,0,0,0,0,0,0,0,2,0
passed,0,0,0,0,0,0,0,0,1,0
passenger,0,0,0,0,0,1,0,0,0,0
passengers,0,0,0,0,0,0,1,0,0,0
passivsystems,0,0,0,0,0,0,1,0,0,0
past,0,3,0,0,0,0,0,0,1,0
patents,0,0,0,0,0,1,0,0,0,0
path,0,1,0,2,0,2,3,0,0,0
pathways,0,0,0,0,0,0,0,0,2,0
patience,1,0,0,0,0,0,0,0,0,0
patient,0,3,0,0,0,2,1,1,0,0
patients,0,3,0,0,0,1,0,0,0,0
pattern,0,0,0,0,0,0,1,0,0,0
paul,0,0,0,0,0,1,0,1,0,0
pavilions,0,0,0,0,0,0,1,0,0,0
pay,0,5,0,0,0,0,1,1,14,1
paying,0,2,0,0,0,0,0,1,1,0
payment,0,1,0,0,0,0,0,0,0,0
pays,0,0,0,0,0,0,0,0,1,0
peatland,0,0,0,0,0,0,1,0,0,0
peer,0,1,0,0,0,0,0,0,0,0
peerto,0,1,0,0,0,0,0,0,0,0
pennine,0,0,0,0,0,0,1,0,0,0
people,2,20,0,4,27,10,14,17,46,8
per,0,32,0,0,3,23,26,6,27,8
perceived,0,0,0,0,0,0,0,0,1,0
percentage,0,2,0,0,2,0,1,0,3,0
perception,0,0,0,0,1,0,0,0,0,0
perceptions,0,0,0,0,0,0,0,0,1,0
pererum,0,0,0,0,0,0,0,1,0,0
perfectly,0,1,0,0,0,0,0,0,0,0
perform,0,0,0,0,1,0,0,0,0,0
performance,0,2,0,0,1,5,4,2,5,4
performed,0,0,0,0,0,2,0,0,1,0
performers,0,3,0,0,0,1,0,0,0,0
performing,0,1,0,0,0,0,0,0,1,0
period,0,0,0,0,1,0,1,1,1,4
periods,0,1,0,0,0,0,0,0,0,0
permitted,0,0,0,0,0,0,1,0,0,0
persists,0,0,0,0,0,0,0,1,0,0
person,0,0,0,0,0,1,0,0,2,0
personal,0,0,0,0,0,0,1,0,0,0
personalised,0,0,0,0,0,1,0,0,0,0
personnel,0,0,0,0,0,0,0,0,1,0
persuasions,0,0,0,0,1,0,0,0,0,0
pesenti,0,1,0,0,2,0,0,0,0,0
peter,0,1,0,0,0,0,0,0,0,0
petrochemicals,0,0,0,0,0,0,0,0,0,1
pharmaceuticals,0,1,0,0,0,1,0,0,0,0
phase,0,0,0,0,0,0,1,0,1,0
phases,0,1,0,0,0,0,1,0,0,0
phd,0,0,0,0,0,1,0,0,0,0
phds,0,1,0,0,1,0,0,0,0,0
physical,0,0,0,0,1,3,2,0,0,0
physically,0,0,0,0,0,0,0,0,1,0
pi,0,0,0,0,1,0,0,0,0,0
pick,0,1,0,0,0,0,0,0,0,0
pictures,0,0,0,0,0,1,0,0,0,0
pilot,0,3,0,0,0,1,3,1,5,2
piloted,0,0,0,0,0,0,0,0,0,1
piloting,0,0,0,0,0,0,0,0,1,0
pilots,0,1,0,0,1,0,1,0,2,1
pioneer,0,0,0,0,1,4,0,0,0,0
pioneered,0,0,0,0,0,0,0,0,1,0
pioneering,0,3,0,0,0,3,0,0,0,0
pipeline,0,2,0,0,0,0,3,0,2,0
pivotal,0,1,0,0,0,1,0,0,0,0
place,3,10,0,1,2,4,7,7,3,2
placed,0,2,0,1,1,0,0,0,0,1
placement,0,0,0,0,0,0,0,0,1,0
placements,0,0,0,0,0,0,0,0,1,0
places,2,4,0,2,6,4,12,11,5,19
placing,0,0,0,0,0,1,2,0,0,0
plan,0,3,0,0,6,0,6,1,5,2
planned,0,2,0,0,0,1,1,0,0,0
planning,0,0,0,0,0,0,2,1,1,3
plans,0,2,0,0,1,2,2,0,2,5
planting,0,0,0,0,0,0,1,0,0,0
platform,0,4,0,0,0,0,2,0,1,0
platforms,0,0,0,0,0,0,1,0,1,0
play,1,1,0,0,2,1,0,1,4,3
played,0,0,0,0,1,1,1,0,0,1
player,0,0,0,0,0,1,0,1,0,0
players,0,2,0,0,0,1,0,0,0,1
playing,0,0,0,0,0,0,1,0,0,0
plays,0,1,0,0,0,0,0,0,2,0
plg,0,3,0,0,0,0,0,0,0,0
plug,0,0,0,0,1,0,1,0,1,0
plugthe,0,0,0,0,1,0,0,0,0,0
plus,0,1,0,0,0,0,0,0,0,0
point,0,0,0,1,0,0,0,1,0,0
points,0,1,0,0,0,0,1,0,2,0
pol,0,0,0,0,0,1,0,0,0,0
policies,2,5,0,1,2,2,5,5,2,6
policy,0,3,0,0,3,0,5,2,2,5
policymakers,0,1,0,0,0,0,0,0,0,0
political,0,0,0,0,1,0,0,0,0,0
pollutants,0,0,0,0,1,0,0,0,0,0
pollution,0,0,0,0,0,1,4,0,0,0
pool,0,1,0,0,0,0,0,0,3,0
pooling,0,0,0,0,0,0,0,1,0,0
pools,0,0,0,0,0,0,0,0,0,2
poor,0,1,0,0,0,0,0,0,0,1
poorer,0,0,0,0,0,0,0,0,1,0
popcorn,0,1,0,0,0,0,0,0,0,0
popular,0,0,0,0,0,0,0,0,1,0
population,0,0,0,0,11,0,2,0,1,1
populations,0,0,0,0,2,0,0,0,0,0
port,0,1,0,0,0,0,0,0,0,3
portable,0,0,0,0,0,1,0,0,0,0
portfolio,0,0,0,0,1,0,0,0,0,1
ports,0,0,0,0,0,0,1,0,0,0
portugal,0,1,0,0,0,1,1,0,0,0
posam,0,0,0,0,0,0,0,1,0,0
position,0,4,0,1,2,5,5,1,0,0
positive,0,5,0,0,1,1,2,0,1,2
positively,0,0,0,0,0,0,0,0,1,0
possibility,0,0,0,0,1,0,0,0,0,0
possible,0,2,0,0,1,3,0,5,3,0
post,0,1,0,0,0,0,0,0,1,1
postrecession,0,0,0,0,0,0,0,0,1,0
potential,0,21,0,2,4,7,13,2,7,11
potentially,0,0,0,0,0,0,1,0,0,0
pound,0,1,0,0,0,0,0,0,0,0
pounds,0,0,0,0,1,0,0,0,0,1
power,3,12,0,0,11,7,12,9,6,4
powered,1,1,0,1,0,1,0,0,0,0
powerful,0,0,0,0,2,0,0,2,0,0
powerhouse,0,0,0,0,0,2,1,0,0,4
powering,0,1,0,0,0,0,0,0,0,0
powers,0,3,0,0,1,0,0,1,1,3
practical,0,2,0,0,1,1,0,0,1,0
practice,0,10,0,0,1,0,3,0,5,0
practices,0,5,0,0,0,3,0,0,1,0
practise,0,0,0,0,0,0,0,1,0,0
pre,0,1,0,0,0,0,1,0,0,0
preach,0,0,0,0,0,0,0,1,0,0
precise,0,0,0,0,0,0,0,1,0,1
precision,0,0,0,0,4,5,1,0,0,0
preclude,0,0,0,0,0,0,1,0,0,0
predictable,0,0,0,1,0,0,0,0,0,0
predicts,0,0,0,0,0,0,0,0,1,0
preferences,0,0,0,0,0,0,0,0,1,0
preferred,0,0,0,0,0,0,1,0,0,0
premises,0,1,0,0,0,0,9,0,0,0
premium,0,1,0,0,0,0,0,1,2,1
preparations,0,0,0,0,0,0,0,1,0,0
prepare,0,0,0,1,4,0,0,0,1,0
prepared,1,0,0,0,0,0,0,0,0,0
preparing,0,0,0,0,0,0,0,1,0,0
prescription,0,1,0,0,0,0,0,0,0,0
presence,0,0,0,0,0,1,0,0,0,0
present,0,0,0,0,1,2,0,3,0,0
presented,0,0,0,0,0,0,1,0,0,0
presents,0,4,0,0,2,0,0,0,0,1
preserve,0,0,0,0,0,1,1,0,0,0
pressure,0,1,0,0,0,0,0,0,0,0
pressures,0,0,0,0,0,1,0,0,0,0
prestige,0,0,0,0,0,0,0,0,1,0
prestigious,1,1,0,0,0,1,0,0,2,0
presumption,0,0,0,0,0,0,1,0,0,0
prevent,0,0,0,0,0,0,0,0,1,0
prevented,0,0,0,0,0,0,1,0,0,0
previous,0,1,0,0,3,0,0,5,2,0
previously,0,0,0,0,0,1,1,0,0,0
pride,0,0,0,1,0,0,0,0,0,0
primary,0,2,0,0,0,0,0,0,4,0
prime,0,3,0,3,0,0,0,1,1,1
primed,0,0,0,0,0,2,0,0,0,0
principle,0,0,0,0,0,0,3,0,0,0
principles,1,2,0,0,0,0,1,1,1,0
printed,0,0,0,0,0,1,0,0,0,0
priorities,0,3,0,0,3,4,2,3,1,8
prioritisation,0,0,0,0,0,0,1,0,0,0
prioritise,0,2,0,0,0,0,0,0,0,1
prioritised,0,1,0,0,0,0,0,0,0,0
priority,0,1,0,0,5,0,2,0,4,0
private,1,12,0,1,6,13,8,1,2,8
prize,0,0,0,0,1,2,1,0,0,0
pro,0,0,0,1,0,0,0,0,0,0
problem,0,0,0,0,0,0,0,1,1,0
problems,0,0,0,1,1,0,2,1,0,0
proceed,0,1,0,0,0,0,0,0,0,0
process,1,1,0,0,1,3,2,1,0,0
processes,0,2,0,0,2,8,4,0,0,1
processing,0,1,0,0,0,1,0,0,0,1
procure,0,0,0,0,0,0,1,0,0,0
procured,0,2,0,0,0,0,0,0,0,0
procurement,0,2,0,0,0,0,10,0,0,0
procurers,0,0,0,0,0,0,1,0,0,0
procuring,0,1,0,0,0,0,0,0,0,0
produce,0,0,0,0,1,2,0,0,3,0
produced,0,3,0,0,0,0,0,0,0,0
producer,0,2,0,0,0,0,0,0,0,0
produces,0,1,0,0,1,0,0,0,0,0
producing,0,2,0,0,0,0,0,0,0,0
product,0,4,0,0,0,2,1,0,0,0
production,0,2,0,0,4,4,2,0,0,2
productive,0,7,0,0,0,1,2,1,2,0
productivity,8,61,0,4,8,11,29,21,12,20
productivitybuilding,0,0,0,0,0,1,0,0,0,0
products,0,4,0,1,9,13,6,1,0,0
professional,1,3,0,0,1,2,0,2,2,2
professionals,0,0,0,0,1,0,0,0,4,0
professor,0,3,0,0,2,1,2,1,0,0
proficient,0,2,0,0,0,0,0,0,0,0
profile,0,0,0,0,1,0,0,0,1,1
profit,0,0,0,0,0,0,0,1,0,0
profound,0,0,0,0,2,0,0,0,0,0
programme,0,18,0,0,14,3,25,4,22,2
programmed,0,0,0,0,1,0,0,0,0,0
programmes,0,2,0,0,1,11,6,0,6,1
programming,0,0,0,0,0,0,0,0,1,0
progress,0,1,0,1,4,0,3,1,8,1
progressing,0,0,0,0,0,0,1,0,1,0
progression,0,0,0,0,0,0,0,0,4,0
progressively,0,1,0,0,0,1,1,0,0,0
project,0,0,0,0,3,1,5,0,0,3
projected,0,0,0,0,0,0,2,0,0,0
projections,0,0,0,0,1,0,0,0,1,0
projects,0,10,0,0,4,3,18,2,2,6
prolongs,0,1,0,0,0,0,0,0,0,0
promise,0,0,0,0,0,1,0,0,0,0
promising,0,0,0,0,1,0,0,0,0,0
promote,1,5,0,0,5,1,7,1,3,0
promotes,0,1,0,0,0,1,0,0,0,0
promoting,0,1,0,0,0,0,1,1,1,2
promotion,0,1,0,0,0,0,1,1,0,2
prompt,0,0,0,0,0,0,0,0,1,0
pronounced,0,0,0,0,0,0,0,0,0,1
propagators,0,1,0,0,0,0,0,0,0,0
propel,0,0,0,1,0,0,0,0,0,0
propensity,0,0,0,0,0,0,1,0,0,0
properly,0,2,0,0,0,0,0,0,0,0
property,0,5,0,0,0,3,1,0,0,0
proportion,0,1,0,0,1,1,0,2,3,0
proportionally,0,0,0,0,0,1,0,0,0,0
proportionate,0,2,0,0,0,0,0,0,0,0
proposal,0,3,0,0,0,0,1,0,0,1
proposals,0,20,0,0,4,0,0,0,1,7
